datetime,RSI_14,signal
2022-09-18 12:00:00,50.995087970318544,0
2022-09-18 13:00:00,49.539480555368115,0
2022-09-18 14:00:00,40.31346760474999,0
2022-09-18 15:00:00,40.65006490395981,0
2022-09-18 16:00:00,37.31746836185489,0
2022-09-18 17:00:00,32.31664793124627,0
2022-09-18 18:00:00,32.62532183903761,0
2022-09-18 19:00:00,39.67067073650633,0
2022-09-18 20:00:00,39.58734233527117,0
2022-09-18 21:00:00,28.869233159331447,1
2022-09-18 22:00:00,28.36531571152527,1
2022-09-18 23:00:00,27.371632332525866,1
2022-09-19 00:00:00,31.114254467657286,0
2022-09-19 01:00:00,30.685658733438878,0
2022-09-19 02:00:00,16.112121998428293,1
2022-09-19 03:00:00,16.816125257269906,1
2022-09-19 04:00:00,19.28850880983655,1
2022-09-19 05:00:00,14.864744099112304,1
2022-09-19 06:00:00,15.7991648142608,1
2022-09-19 07:00:00,15.743338906374982,1
2022-09-19 08:00:00,15.106231182668099,1
2022-09-19 09:00:00,18.027337570991484,1
2022-09-19 10:00:00,35.41758507220841,0
2022-09-19 11:00:00,33.17787234631224,0
2022-09-19 12:00:00,39.12559497350297,0
2022-09-19 13:00:00,49.56330736984084,0
2022-09-19 14:00:00,55.26026690940649,0
2022-09-19 15:00:00,48.61196452554787,0
2022-09-19 16:00:00,52.13699852446785,0
2022-09-19 17:00:00,45.72098189494393,0
2022-09-19 18:00:00,50.869153608514246,0
2022-09-19 19:00:00,58.724329724849404,0
2022-09-19 20:00:00,58.82764643186202,0
2022-09-19 21:00:00,58.82764643186204,0
2022-09-19 22:00:00,60.68659148791389,0
2022-09-19 23:00:00,58.47121183069083,0
2022-09-20 00:00:00,57.82708839871859,0
2022-09-20 01:00:00,55.90137179356872,0
2022-09-20 02:00:00,56.06098137007584,0
2022-09-20 03:00:00,52.09580173786512,0
2022-09-20 04:00:00,51.05656131502028,0
2022-09-20 05:00:00,52.36516113500949,0
2022-09-20 06:00:00,52.78376266857025,0
2022-09-20 07:00:00,51.781981192222744,0
2022-09-20 08:00:00,49.38316685175592,0
2022-09-20 09:00:00,46.33079083407177,0
2022-09-20 10:00:00,49.96886313400052,0
2022-09-20 11:00:00,46.05884887319237,0
2022-09-20 12:00:00,42.468452983070264,0
2022-09-20 13:00:00,35.78963407616695,0
2022-09-20 14:00:00,42.83623229024417,0
2022-09-20 15:00:00,49.407398205814765,0
2022-09-20 16:00:00,44.833466355092696,0
2022-09-20 17:00:00,35.996722287077844,0
2022-09-20 18:00:00,43.40807987549137,0
2022-09-20 19:00:00,44.17630827009374,0
2022-09-20 20:00:00,43.55085296552018,0
2022-09-20 21:00:00,40.95503790967525,0
2022-09-20 22:00:00,44.16406872398473,0
2022-09-20 23:00:00,41.627802389811656,0
2022-09-21 00:00:00,43.96233392336927,0
2022-09-21 01:00:00,42.533307026387945,0
2022-09-21 02:00:00,47.54091001727389,0
2022-09-21 03:00:00,47.872820702848614,0
